SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
SE-Nor,42,GRP_VAR_INFO,VAR_INFO_HEIGHT,-0.1
SE-Nor,42,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-Thermis
SE-Nor,42,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,42,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,4
SE-Nor,42,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,43,GRP_VAR_INFO,VAR_INFO_VARNAME,TS_4
SE-Nor,43,GRP_VAR_INFO,VAR_INFO_HEIGHT,-0.3
SE-Nor,43,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-Thermis
SE-Nor,43,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,43,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,4
SE-Nor,43,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,44,GRP_VAR_INFO,VAR_INFO_VARNAME,TS_5
SE-Nor,44,GRP_VAR_INFO,VAR_INFO_HEIGHT,-0.5
SE-Nor,44,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-Thermis
SE-Nor,44,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,44,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,4
SE-Nor,44,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,45,GRP_VAR_INFO,VAR_INFO_VARNAME,WTD
SE-Nor,45,GRP_VAR_INFO,VAR_INFO_HEIGHT,-2.555
SE-Nor,45,GRP_VAR_INFO,VAR_INFO_MODEL,WTD-Press
SE-Nor,45,GRP_VAR_INFO,VAR_INFO_UNIT,m
SE-Nor,45,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,2
SE-Nor,45,GRP_VAR_INFO,VAR_INFO_DATE,201812101330
SE-Nor,46,GRP_VAR_INFO,VAR_INFO_VARNAME,WTD
SE-Nor,46,GRP_VAR_INFO,VAR_INFO_HEIGHT,-2.402
SE-Nor,46,GRP_VAR_INFO,VAR_INFO_MODEL,WTD-Press
SE-Nor,46,GRP_VAR_INFO,VAR_INFO_UNIT,m
SE-Nor,46,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,2
SE-Nor,46,GRP_VAR_INFO,VAR_INFO_DATE,202510081515
SE-Nor,47,GRP_VAR_INFO,VAR_INFO_VARNAME,ALB
SE-Nor,47,GRP_VAR_INFO,VAR_INFO_HEIGHT,55
SE-Nor,47,GRP_VAR_INFO,VAR_INFO_MODEL,RAD-Pyrrad-SW+LW
SE-Nor,47,GRP_VAR_INFO,VAR_INFO_UNIT,%
SE-Nor,47,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,47,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,48,GRP_VAR_INFO,VAR_INFO_VARNAME,NETRAD
SE-Nor,48,GRP_VAR_INFO,VAR_INFO_HEIGHT,55
SE-Nor,48,GRP_VAR_INFO,VAR_INFO_MODEL,RAD-Pyrrad-SW+LW
SE-Nor,48,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
SE-Nor,48,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,48,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,49,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD
SE-Nor,49,GRP_VAR_INFO,VAR_INFO_HEIGHT,36.8
SE-Nor,49,GRP_VAR_INFO,VAR_INFO_MODEL,MULTI-Meteo
SE-Nor,49,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
SE-Nor,49,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,49,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,50,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD
SE-Nor,50,GRP_VAR_INFO,VAR_INFO_HEIGHT,13.9
SE-Nor,50,GRP_VAR_INFO,VAR_INFO_MODEL,MULTI-Meteo
SE-Nor,50,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
SE-Nor,50,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,50,GRP_VAR_INFO,VAR_INFO_DATE,202306281130
SE-Nor,51,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_1
SE-Nor,51,GRP_VAR_INFO,VAR_INFO_HEIGHT,36.8
SE-Nor,51,GRP_VAR_INFO,VAR_INFO_MODEL,MULTI-Meteo
SE-Nor,51,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
SE-Nor,51,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,51,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,52,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_2
SE-Nor,52,GRP_VAR_INFO,VAR_INFO_HEIGHT,28.6
SE-Nor,52,GRP_VAR_INFO,VAR_INFO_MODEL,MULTI-Meteo
SE-Nor,52,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
SE-Nor,52,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,52,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,53,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_3
SE-Nor,53,GRP_VAR_INFO,VAR_INFO_HEIGHT,13.9
SE-Nor,53,GRP_VAR_INFO,VAR_INFO_MODEL,MULTI-Meteo
SE-Nor,53,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
SE-Nor,53,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,53,GRP_VAR_INFO,VAR_INFO_DATE,202306281130
SE-Nor,54,GRP_VAR_INFO,VAR_INFO_VARNAME,WD
SE-Nor,54,GRP_VAR_INFO,VAR_INFO_HEIGHT,36
SE-Nor,54,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Gill HS-50
SE-Nor,54,GRP_VAR_INFO,VAR_INFO_UNIT,Decimal degrees
SE-Nor,54,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,54,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,55,GRP_VAR_INFO,VAR_INFO_VARNAME,WD
SE-Nor,55,GRP_VAR_INFO,VAR_INFO_HEIGHT,12
